Oblast;Misto_odberu;;Group2;Group32;Jednotka;Group33;Hodnota;Počet_hodnot_OUT2;Počet_hodnot_IN3;Počet_hodnot3;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;MO - živé organismy;jedinci/ml;27.3.2023;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;pach;Neurčená jednotka;27.3.2023;PRIJAT;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;pH;Neurčená jednotka;27.3.2023;7,7;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;počty kolonií při 22 °C;KTJ/ml;27.3.2023;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;počty kolonií při 36 °C;KTJ/ml;27.3.2023;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;teplota;°C;27.3.2023;10,1;0;;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;zákal;ZF(n);27.3.2023;0,5;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;železo;mg/l;27.3.2023;0,008;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901236201;;;;;;;;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;barva;mg/l Pt;25.3.2024;2;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;Clostridium perfringens;KTJ (MPN)/100 ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;dusitany;mg/l;25.3.2024;0,01;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;Escherichia coli;KTJ (MPN)/100 ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;CHSK-Mn;mg/l;25.3.2024;0,3;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;chuť;Neurčená jednotka;25.3.2024;PRIJAT;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;intestinální enterokoky;KTJ (MPN)/100 ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;koliformní bakterie;KTJ (MPN)/100 ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;MO - abioseston;procenta;25.3.2024;1;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;MO - počet organismů;jedinci/ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;MO - živé organismy;jedinci/ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;pach;Neurčená jednotka;25.3.2024;PRIJAT;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;pH;Neurčená jednotka;25.3.2024;7,5;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;počty kolonií při 22 °C;KTJ/ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;počty kolonií při 36 °C;KTJ/ml;25.3.2024;0;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;teplota;°C;25.3.2024;10,4;0;;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;zákal;ZF(n);25.3.2024;0,2;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;železo;mg/l;25.3.2024;0,005;0;1;1;;;;;
SV Střelice;Střelice, VDJ, výtokový kohout;;CI00000124901246007;;;;;;;;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;barva;mg/l Pt;30.1.2023;2;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;Clostridium perfringens;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;dusitany;mg/l;30.1.2023;0,01;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;Escherichia coli;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;chlor volný;mg/l;30.1.2023;0,12;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;CHSK-Mn;mg/l;30.1.2023;0,3;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;chuť;Neurčená jednotka;30.1.2023;PRIJAT;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;intestinální enterokoky;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;koliformní bakterie;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;MO - abioseston;procenta;30.1.2023;1;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;MO - počet organismů;jedinci/ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;MO - živé organismy;jedinci/ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;pach;Neurčená jednotka;30.1.2023;PRIJAT;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;pH;Neurčená jednotka;30.1.2023;7,2;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;počty kolonií při 22 °C;KTJ/ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;počty kolonií při 36 °C;KTJ/ml;30.1.2023;0;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;teplota;°C;30.1.2023;10,7;0;;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;zákal;ZF(n);30.1.2023;0,5;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;železo;mg/l;30.1.2023;0,014;0;1;1;;;;;
SV Tišnov;Čebín ÚV, výtokový kohout;;CI00000124901231993;;;;;;;;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;barva;mg/l Pt;29.1.2024;2;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;Clostridium perfringens;KTJ (MPN)/100 ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;dusitany;mg/l;29.1.2024;0,01;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;Escherichia coli;KTJ (MPN)/100 ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;CHSK-Mn;mg/l;29.1.2024;0,5;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;chuť;Neurčená jednotka;29.1.2024;PRIJAT;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;intestinální enterokoky;KTJ (MPN)/100 ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;koliformní bakterie;KTJ (MPN)/100 ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;MO - abioseston;procenta;29.1.2024;1;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;MO - počet organismů;jedinci/ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;MO - živé organismy;jedinci/ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;pach;Neurčená jednotka;29.1.2024;PRIJAT;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;pH;Neurčená jednotka;29.1.2024;7,3;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;počty kolonií při 22 °C;KTJ/ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;počty kolonií při 36 °C;KTJ/ml;29.1.2024;0;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;teplota;°C;29.1.2024;10,6;0;;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;zákal;ZF(n);29.1.2024;0,2;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;železo;mg/l;29.1.2024;0,002;0;1;1;;;;;
SV Tišnov;Lomnička ÚV - N 49,36718775 E 16,42946;;CI00000124901241874;;;;;;;;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;barva;mg/l Pt;18.4.2023;2;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;Clostridium perfringens;KTJ (MPN)/100 ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;dusitany;mg/l;18.4.2023;0,01;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;Escherichia coli;KTJ (MPN)/100 ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;CHSK-Mn;mg/l;18.4.2023;0,8;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;chuť;Neurčená jednotka;18.4.2023;PRIJAT;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;intestinální enterokoky;KTJ (MPN)/100 ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;koliformní bakterie;KTJ (MPN)/100 ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;MO - abioseston;procenta;18.4.2023;1;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;MO - počet organismů;jedinci/ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;MO - živé organismy;jedinci/ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;pach;Neurčená jednotka;18.4.2023;PRIJAT;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;pH;Neurčená jednotka;18.4.2023;7,6;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;počty kolonií při 22 °C;KTJ/ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;počty kolonií při 36 °C;KTJ/ml;18.4.2023;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;teplota;°C;18.4.2023;8,8;0;;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;zákal;ZF(n);18.4.2023;1,3;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;železo;mg/l;18.4.2023;0,101;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901237784;;;;;;;;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;barva;mg/l Pt;9.7.2024;2;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;Clostridium perfringens;KTJ (MPN)/100 ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;dusitany;mg/l;9.7.2024;0,01;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;Escherichia coli;KTJ (MPN)/100 ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;CHSK-Mn;mg/l;9.7.2024;0,7;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;chuť;Neurčená jednotka;9.7.2024;PRIJAT;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;intestinální enterokoky;KTJ (MPN)/100 ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;koliformní bakterie;KTJ (MPN)/100 ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;MO - abioseston;procenta;9.7.2024;1;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;MO - počet organismů;jedinci/ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;MO - živé organismy;jedinci/ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;pach;Neurčená jednotka;9.7.2024;PRIJAT;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;pH;Neurčená jednotka;9.7.2024;7,3;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;počty kolonií při 22 °C;KTJ/ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;počty kolonií při 36 °C;KTJ/ml;9.7.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;teplota;°C;9.7.2024;11,7;0;;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;zákal;ZF(n);9.7.2024;2;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;železo;mg/l;9.7.2024;0,185;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI000001249012414161;;;;;;;;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;barva;mg/l Pt;16.4.2024;2;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;Clostridium perfringens;KTJ (MPN)/100 ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;dusitany;mg/l;16.4.2024;0,01;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;Escherichia coli;KTJ (MPN)/100 ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;CHSK-Mn;mg/l;16.4.2024;0,7;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;chuť;Neurčená jednotka;16.4.2024;PRIJAT;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;intestinální enterokoky;KTJ (MPN)/100 ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;koliformní bakterie;KTJ (MPN)/100 ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;MO - abioseston;procenta;16.4.2024;1;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;MO - počet organismů;jedinci/ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;MO - živé organismy;jedinci/ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;pach;Neurčená jednotka;16.4.2024;PRIJAT;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;pH;Neurčená jednotka;16.4.2024;7,1;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;počty kolonií při 22 °C;KTJ/ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;počty kolonií při 36 °C;KTJ/ml;16.4.2024;0;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;teplota;°C;16.4.2024;11;0;;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;zákal;ZF(n);16.4.2024;1,4;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;železo;mg/l;16.4.2024;0,154;0;1;1;;;;;
SV Tišnov;Tišnov Vodárna Hradčanská čp.968 ÚV výstupní potrubí suterén umy;;CI00000124901247674;;;;;;;;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;barva;mg/l Pt;11.9.2023;2;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;Clostridium perfringens;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;dusitany;mg/l;11.9.2023;0,014;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;Escherichia coli;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;CHSK-Mn;mg/l;11.9.2023;0,7;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;chuť;Neurčená jednotka;11.9.2023;PRIJAT;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;intestinální enterokoky;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;koliformní bakterie;KTJ (MPN)/100 ml;11.9.2023;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;MO - abioseston;procenta;11.9.2023;1;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;MO - počet organismů;jedinci/ml;11.9.2023;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;MO - živé organismy;jedinci/ml;11.9.2023;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;pach;Neurčená jednotka;11.9.2023;PRIJAT;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;pH;Neurčená jednotka;11.9.2023;7,7;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;počty kolonií při 22 °C;KTJ/ml;11.9.2023;3;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;počty kolonií při 36 °C;KTJ/ml;11.9.2023;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;teplota;°C;11.9.2023;12;0;;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;zákal;ZF(n);11.9.2023;0,66;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;železo;mg/l;11.9.2023;0,04;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012318683;;;;;;;;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;barva;mg/l Pt;9.9.2024;2;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;Clostridium perfringens;KTJ (MPN)/100 ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;dusitany;mg/l;9.9.2024;0,014;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;Escherichia coli;KTJ (MPN)/100 ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;CHSK-Mn;mg/l;9.9.2024;0,7;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;chuť;Neurčená jednotka;9.9.2024;PRIJAT;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;intestinální enterokoky;KTJ (MPN)/100 ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;koliformní bakterie;KTJ (MPN)/100 ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;MO - abioseston;procenta;9.9.2024;1;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;MO - počet organismů;jedinci/ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;MO - živé organismy;jedinci/ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;pach;Neurčená jednotka;9.9.2024;PRIJAT;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;pH;Neurčená jednotka;9.9.2024;7,9;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;počty kolonií při 22 °C;KTJ/ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;počty kolonií při 36 °C;KTJ/ml;9.9.2024;0;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;teplota;°C;9.9.2024;13,8;0;;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;zákal;ZF(n);9.9.2024;0,5;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;železo;mg/l;9.9.2024;0,04;0;1;1;;;;;
Světlá;Světlá, objekt bez č. VDJ, odtok;;CI000001249012418867;;;;;;;;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;barva;mg/l Pt;30.1.2023;2;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;dusitany;mg/l;30.1.2023;0,014;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;Escherichia coli;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;CHSK-Mn;mg/l;30.1.2023;1;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;chuť;Neurčená jednotka;30.1.2023;PRIJAT;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;intestinální enterokoky;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;koliformní bakterie;KTJ (MPN)/100 ml;30.1.2023;0;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;MO - abioseston;procenta;30.1.2023;1;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;MO - počet organismů;jedinci/ml;30.1.2023;0;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;MO - živé organismy;jedinci/ml;30.1.2023;0;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;pach;Neurčená jednotka;30.1.2023;PRIJAT;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;pH;Neurčená jednotka;30.1.2023;7,4;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;počty kolonií při 22 °C;KTJ/ml;30.1.2023;0;0;1;1;;;;;
Svitávka - Sasina;Svitávka, zdroje, upravená voda;;CI00000124901231956;počty kolonií při 36 °C;KTJ/ml;30.1.2023;0;0;1;1;;;;;
